11:22:33,4380,274.32,464B,182.88,437C,213.36,359D,213.36
11:22:33,4380,304.8,464B,182.88,437C,182.88,359D,213.36
11:22:33,4380,304.8,464B,182.88,437C,213.36,359D,213.36
11:22:34,4380,335.28,464B,182.88,437C,182.88,359D,213.36
11:22:34,4380,335.28,464B,182.88,437C,213.36,359D,213.36
11:22:34,4380,396.24,464B,182.88,437C,213.36,359D,213.36
11:22:34,4380,335.28,464B,152.4,437C,213.36,359D,243.84
11:22:35,4380,365.76,464B,213.36,437C,213.36,359D,243.84
11:22:35,4380,274.32,464B,213.36,437C,213.36,359D,243.84
11:22:35,4380,213.36,464B,213.36,437C,152.4,359D,152.4
11:22:35,4380,213.36,464B,213.36,437C,182.88,359D,213.36
11:22:35,4380,152.4,464B,121.92,437C,243.84,359D,274.32
11:22:36,4380,243.84,464B,121.92,437C,182.88,359D,304.8
11:22:36,4380,213.36,464B,91.44,437C,243.84,359D,365.76
11:22:36,4380,213.36,464B,121.92,437C,213.36,359D,335.28
11:22:36,4380,243.84,464B,91.44,437C,243.84,359D,304.8
11:22:37,4380,152.4,464B,91.44,437C,243.84,359D,304.8
11:22:37,4380,121.92,464B,121.92,437C,243.84,359D,274.32
11:22:37,4380,121.92,464B,121.92,437C,213.36,359D,274.32
11:22:37,4380,152.4,464B,121.92,437C,213.36,359D,274.32
11:22:38,4380,152.4,464B,121.92,437C,213.36,359D,274.32
11:22:38,4380,152.4,464B,121.92,437C,213.36,359D,243.84
11:22:38,4380,152.4,464B,152.4,437C,213.36,359D,243.84
11:22:38,4380,152.4,464B,121.92,437C,213.36,359D,243.84
11:22:38,4380,152.4,464B,121.92,437C,213.36,359D,243.84
11:22:39,4380,152.4,464B,121.92,437C,213.36,359D,243.84
11:22:39,4380,213.36,464B,121.92,437C,213.36,359D,274.32
11:22:39,4380,152.4,464B,121.92,437C,213.36,359D,274.32
11:22:40,4380,152.4,464B,121.92,437C,213.36,359D,274.32
11:22:40,4380,152.4,464B,121.92,437C,213.36,359D,274.32
11:22:40,4380,152.4,464B,121.92,437C,213.36,359D,274.32
11:22:40,4380,152.4,464B,121.92,437C,213.36,359D,274.32
11:22:40,4380,182.88,464B,121.92,437C,213.36,359D,274.32
11:22:41,4380,213.36,464B,121.92,437C,213.36,359D,243.84
11:22:41,4380,152.4,464B,121.92,437C,213.36,359D,243.84
11:22:41,4380,182.88,464B,121.92,437C,182.88,359D,274.32
11:22:41,4380,152.4,464B,121.92,437C,152.4,359D,274.32
11:22:42,4380,213.36,464B,121.92,437C,152.4,359D,274.32
11:22:42,4380,213.36,464B,121.92,437C,152.4,359D,274.32
11:22:42,4380,213.36,464B,121.92,437C,152.4,359D,243.84
11:22:42,4380,213.36,464B,121.92,437C,121.92,359D,243.84
11:22:42,4380,213.36,464B,121.92,437C,152.4,359D,243.84
11:22:43,4380,213.36,464B,121.92,437C,152.4,359D,213.36
11:22:43,4380,243.84,464B,121.92,437C,152.4,359D,213.36
11:22:43,4380,274.32,464B,121.92,437C,152.4,359D,213.36
11:22:43,4380,243.84,464B,121.92,437C,152.4,359D,243.84
11:22:44,4380,243.84,464B,121.92,437C,182.88,359D,213.36
11:22:44,4380,365.76,464B,121.92,437C,152.4,359D,243.84
11:22:44,4380,304.8,464B,152.4,437C,243.84,359D,426.72
11:22:44,4380,274.32,464B,243.84,437C,243.84,359D,304.8
11:22:45,4380,91.44,464B,304.8,437C,243.84,359D,274.32
11:22:45,4380,91.44,464B,335.28,437C,335.28,359D,121.92
11:22:45,4380,121.92,464B,304.8,437C,335.28,359D,182.88
11:22:45,4380,243.84,464B,304.8,437C,304.8,359D,91.44
11:22:46,4380,213.36,464B,274.32,437C,274.32,359D,152.4
11:22:46,4380,274.32,464B,274.32,437C,274.32,359D,121.92
11:22:46,4380,335.28,464B,152.4,437C,335.28,359D,121.92
11:22:46,4380,335.28,464B,121.92,437C,304.8,359D,152.4
11:22:47,4380,304.8,464B,182.88,437C,365.76,359D,121.92
11:22:47,4380,243.84,464B,335.28,437C,304.8,359D,121.92
11:22:47,4380,274.32,464B,304.8,437C,304.8,359D,91.44
11:22:47,4380,304.8,464B,274.32,437C,243.84,359D,91.44
11:22:48,4380,274.32,464B,243.84,437C,213.36,359D,91.44
11:22:48,4380,365.76,464B,243.84,437C,-44.0,359D,60.96
11:22:48,4380,335.28,464B,243.84,437C,365.76,359D,91.44
11:22:49,4380,365.76,464B,213.36,437C,-46.0,359D,60.96
11:22:49,4380,304.8,464B,243.84,437C,-46.0,359D,60.96
11:22:49,4380,274.32,464B,243.84,437C,-46.0,359D,91.44
11:22:50,4380,274.32,464B,243.84,437C,-46.0,359D,60.96
11:22:50,4380,243.84,464B,274.32,437C,396.24,359D,60.96
11:22:50,4380,274.32,464B,274.32,437C,396.24,359D,60.96
11:22:50,4380,304.8,464B,243.84,437C,396.24,359D,60.96
11:22:51,4380,304.8,464B,243.84,437C,365.76,359D,60.96
11:22:51,4380,304.8,464B,274.32,437C,457.2,359D,60.96
11:22:51,4380,335.28,464B,274.32,437C,457.2,359D,60.96
11:22:51,4380,396.24,464B,274.32,437C,304.8,359D,91.44
11:22:51,4380,304.8,464B,274.32,437C,213.36,359D,243.84
11:22:52,4380,304.8,464B,335.28,437C,304.8,359D,91.44
11:22:52,4380,274.32,464B,426.72,437C,304.8,359D,91.44
11:22:52,4380,274.32,464B,243.84,437C,274.32,359D,243.84
11:22:52,4380,182.88,464B,274.32,437C,274.32,359D,243.84
11:22:52,4380,304.8,464B,243.84,437C,243.84,359D,274.32
11:22:53,4380,-44.0,464B,243.84,437C,274.32,359D,60.96
11:22:53,4380,274.32,464B,304.8,437C,152.4,359D,152.4
11:22:53,4380,274.32,464B,274.32,437C,121.92,359D,243.84
11:22:53,4380,304.8,464B,274.32,437C,182.88,359D,243.84
11:22:54,4380,274.32,464B,274.32,437C,274.32,359D,304.8
11:22:54,4380,274.32,464B,274.32,437C,304.8,359D,304.8
11:22:54,4380,243.84,464B,152.4,437C,243.84,359D,213.36
11:22:54,4380,365.76,464B,304.8,437C,304.8,359D,243.84
11:22:55,4380,274.32,464B,182.88,437C,396.24,359D,304.8
11:22:55,4380,243.84,464B,213.36,437C,365.76,359D,213.36
11:22:55,4380,335.28,464B,152.4,437C,274.32,359D,304.8
11:22:56,4380,304.8,464B,304.8,437C,152.4,359D,213.36
11:22:56,4380,304.8,464B,91.44,437C,274.32,359D,304.8
11:22:56,4380,304.8,464B,274.32,437C,182.88,359D,121.92
11:22:56,4380,243.84,464B,121.92,437C,243.84,359D,304.8
11:22:57,4380,243.84,464B,121.92,437C,274.32,359D,274.32
11:22:57,4380,274.32,464B,243.84,437C,213.36,359D,304.8
11:22:57,4380,274.32,464B,213.36,437C,274.32,359D,274.32
11:22:57,4380,304.8,464B,152.4,437C,274.32,359D,274.32
11:22:57,4380,274.32,464B,152.4,437C,274.32,359D,274.32
11:22:58,4380,274.32,464B,182.88,437C,243.84,359D,274.32
11:22:58,4380,274.32,464B,152.4,437C,213.36,359D,274.32
11:22:58,4380,274.32,464B,60.96,437C,243.84,359D,182.88
11:22:58,4380,304.8,464B,304.8,437C,274.32,359D,213.36
11:22:59,4380,274.32,464B,304.8,437C,60.96,359D,274.32
11:22:59,4380,304.8,464B,182.88,437C,91.44,359D,182.88
11:22:59,4380,335.28,464B,274.32,437C,91.44,359D,182.88
11:22:59,4380,304.8,464B,121.92,437C,91.44,359D,91.44
11:23:00,4380,243.84,464B,213.36,437C,152.4,359D,304.8
11:23:00,4380,152.4,464B,121.92,437C,274.32,359D,274.32
11:23:00,4380,274.32,464B,121.92,437C,274.32,359D,335.28
11:23:00,4380,274.32,464B,182.88,437C,213.36,359D,396.24
11:23:01,4380,335.28,464B,213.36,437C,304.8,359D,304.8
11:23:01,4380,335.28,464B,335.28,437C,213.36,359D,274.32
11:23:01,4380,274.32,464B,304.8,437C,213.36,359D,274.32
11:23:01,4380,304.8,464B,213.36,437C,274.32,359D,274.32
11:23:01,4380,426.72,464B,243.84,437C,243.84,359D,274.32
11:23:02,4380,304.8,464B,274.32,437C,365.76,359D,335.28
11:23:02,4380,274.32,464B,213.36,437C,91.44,359D,335.28
11:23:02,4380,335.28,464B,152.4,437C,91.44,359D,243.84
11:23:02,4380,213.36,464B,91.44,437C,213.36,359D,213.36
11:23:03,4380,274.32,464B,91.44,437C,121.92,359D,121.92
11:23:03,4380,213.36,464B,121.92,437C,121.92,359D,213.36
11:23:03,4380,304.8,464B,121.92,437C,91.44,359D,121.92
11:23:03,4380,274.32,464B,60.96,437C,121.92,359D,152.4
11:23:04,4380,457.2,464B,60.96,437C,60.96,359D,243.84
11:23:04,4380,426.72,464B,60.96,437C,60.96,359D,243.84
11:23:04,4380,396.24,464B,60.96,437C,60.96,359D,274.32
11:23:04,4380,335.28,464B,60.96,437C,121.92,359D,304.8
11:23:05,4380,304.8,464B,60.96,437C,60.96,359D,304.8
11:23:05,4380,274.32,464B,60.96,437C,30.48,359D,152.4
11:23:05,4380,304.8,464B,274.32,437C,60.96,359D,152.4
11:23:06,4380,274.32,464B,274.32,437C,121.92,359D,121.92
11:23:06,4380,274.32,464B,365.76,437C,243.84,359D,396.24
11:23:06,4380,304.8,464B,182.88,437C,-46.0,359D,182.88
11:23:06,4380,304.8,464B,91.44,437C,-46.0,359D,304.8
11:23:06,4380,304.8,464B,60.96,437C,304.8,359D,243.84
11:23:07,4380,274.32,464B,91.44,437C,121.92,359D,182.88
11:23:07,4380,243.84,464B,121.92,437C,121.92,359D,121.92
11:23:07,4380,274.32,464B,274.32,437C,213.36,359D,243.84
11:23:07,4380,396.24,464B,304.8,437C,182.88,359D,335.28
11:23:08,4380,274.32,464B,91.44,437C,426.72,359D,213.36
11:23:08,4380,243.84,464B,274.32,437C,213.36,359D,91.44
11:23:08,4380,304.8,464B,121.92,437C,304.8,359D,304.8
11:23:08,4380,365.76,464B,91.44,437C,335.28,359D,396.24
11:23:09,4380,335.28,464B,274.32,437C,335.28,359D,396.24
11:23:09,4380,335.28,464B,243.84,437C,304.8,359D,335.28
11:23:09,4380,365.76,464B,182.88,437C,274.32,359D,335.28
11:23:10,4380,304.8,464B,121.92,437C,304.8,359D,365.76
11:23:10,4380,243.84,464B,152.4,437C,335.28,359D,304.8
11:23:10,4380,243.84,464B,243.84,437C,304.8,359D,396.24
11:23:11,4380,274.32,464B,274.32,437C,274.32,359D,-45.0
11:23:11,4380,243.84,464B,274.32,437C,304.8,359D,-46.0
11:23:11,4380,274.32,464B,274.32,437C,304.8,359D,-45.0
11:23:11,4380,274.32,464B,304.8,437C,304.8,359D,396.24
11:23:12,4380,274.32,464B,304.8,437C,304.8,359D,396.24
11:23:12,4380,274.32,464B,335.28,437C,304.8,359D,426.72
11:23:12,4380,243.84,464B,335.28,437C,274.32,359D,335.28
11:23:12,4380,274.32,464B,304.8,437C,243.84,359D,274.32
11:23:13,4380,243.84,464B,304.8,437C,304.8,359D,182.88
11:23:14,4380,-44.0,464B,152.4,437C,335.28,359D,152.4
11:23:14,4380,457.2,464B,152.4,437C,335.28,359D,152.4
11:23:14,4380,-46.0,464B,152.4,437C,335.28,359D,152.4
11:23:21,4380,0.0,464B,0.0,437C,0.0,359D,0.0
11:23:21,4380,274.32,464B,152.4,437C,0.0,359D,0.0
11:23:21,4380,274.32,464B,91.44,437C,213.36,359D,60.96
11:23:21,4380,-44.0,464B,121.92,437C,274.32,359D,213.36
11:23:22,4380,274.32,464B,152.4,437C,274.32,359D,274.32
11:23:22,4380,213.36,464B,121.92,437C,243.84,359D,274.32
11:23:22,4380,274.32,464B,182.88,437C,304.8,359D,396.24
11:23:22,4380,365.76,464B,91.44,437C,335.28,359D,274.32
11:23:23,4380,213.36,464B,121.92,437C,274.32,359D,213.36
11:23:23,4380,213.36,464B,274.32,437C,274.32,359D,243.84
11:23:23,4380,91.44,464B,91.44,437C,335.28,359D,121.92
11:23:23,4380,213.36,464B,274.32,437C,213.36,359D,304.8
11:23:24,4380,91.44,464B,274.32,437C,213.36,359D,274.32
11:23:24,4380,121.92,464B,335.28,437C,121.92,359D,274.32
11:23:24,4380,91.44,464B,304.8,437C,91.44,359D,243.84
11:23:24,4380,60.96,464B,274.32,437C,91.44,359D,243.84
11:23:24,4380,60.96,464B,274.32,437C,152.4,359D,243.84
11:23:25,4380,60.96,464B,274.32,437C,121.92,359D,213.36
11:23:25,4380,60.96,464B,274.32,437C,121.92,359D,243.84
11:23:25,4380,60.96,464B,304.8,437C,121.92,359D,243.84
11:23:25,4380,60.96,464B,304.8,437C,152.4,359D,274.32
11:23:26,4380,60.96,464B,335.28,437C,152.4,359D,243.84
11:23:26,4380,60.96,464B,335.28,437C,152.4,359D,243.84
11:23:26,4380,60.96,464B,335.28,437C,152.4,359D,243.84
11:23:26,4380,60.96,464B,-45.0,437C,121.92,359D,243.84
11:23:26,4380,60.96,464B,365.76,437C,152.4,359D,243.84
11:23:27,4380,60.96,464B,-44.0,437C,152.4,359D,243.84
11:23:27,4380,60.96,464B,-44.0,437C,152.4,359D,243.84
11:23:27,4380,60.96,464B,-44.0,437C,152.4,359D,243.84
11:23:27,4380,60.96,464B,-44.0,437C,121.92,359D,243.84
11:23:28,4380,60.96,464B,-45.0,437C,121.92,359D,243.84
11:23:28,4380,60.96,464B,-44.0,437C,121.92,359D,243.84
11:23:28,4380,60.96,464B,-44.0,437C,121.92,359D,243.84
11:23:28,4380,60.96,464B,457.2,437C,121.92,359D,243.84
11:23:29,4380,60.96,464B,457.2,437C,121.92,359D,243.84
11:23:29,4380,60.96,464B,457.2,437C,121.92,359D,243.84
11:23:29,4380,60.96,464B,-44.0,437C,121.92,359D,243.84
11:23:29,4380,60.96,464B,-44.0,437C,152.4,359D,243.84
11:23:29,4380,60.96,464B,457.2,437C,121.92,359D,243.84
11:23:30,4380,60.96,464B,-44.0,437C,121.92,359D,243.84
11:23:30,4380,60.96,464B,-44.0,437C,152.4,359D,243.84
11:23:30,4380,60.96,464B,-44.0,437C,121.92,359D,243.84
11:23:31,4380,60.96,464B,-44.0,437C,121.92,359D,243.84
11:23:31,4380,60.96,464B,-45.0,437C,121.92,359D,243.84
11:23:31,4380,60.96,464B,-45.0,437C,121.92,359D,243.84
11:23:31,4380,60.96,464B,-44.0,437C,121.92,359D,243.84
11:23:31,4380,60.96,464B,457.2,437C,121.92,359D,243.84
11:23:32,4380,60.96,464B,396.24,437C,91.44,359D,243.84
11:23:32,4380,60.96,464B,396.24,437C,91.44,359D,243.84
11:23:32,4380,60.96,464B,457.2,437C,91.44,359D,243.84
11:23:32,4380,60.96,464B,-44.0,437C,91.44,359D,243.84
11:23:33,4380,60.96,464B,457.2,437C,91.44,359D,243.84
11:23:33,4380,60.96,464B,457.2,437C,91.44,359D,243.84
11:23:33,4380,60.96,464B,426.72,437C,91.44,359D,243.84
11:23:33,4380,60.96,464B,426.72,437C,91.44,359D,213.36
11:23:34,4380,60.96,464B,426.72,437C,91.44,359D,243.84
11:23:34,4380,60.96,464B,457.2,437C,91.44,359D,243.84
11:23:34,4380,60.96,464B,-44.0,437C,91.44,359D,243.84
11:23:34,4380,60.96,464B,-44.0,437C,91.44,359D,243.84
11:23:35,4380,60.96,464B,457.2,437C,91.44,359D,243.84
11:23:35,4380,60.96,464B,457.2,437C,91.44,359D,243.84
11:23:35,4380,60.96,464B,457.2,437C,91.44,359D,243.84
11:23:35,4380,60.96,464B,396.24,437C,91.44,359D,243.84
11:23:36,4380,60.96,464B,396.24,437C,91.44,359D,243.84
11:23:36,4380,60.96,464B,426.72,437C,91.44,359D,243.84
11:23:36,4380,60.96,464B,426.72,437C,91.44,359D,243.84
11:23:36,4380,60.96,464B,426.72,437C,91.44,359D,243.84
11:23:37,4380,60.96,464B,457.2,437C,91.44,359D,243.84
11:23:37,4380,60.96,464B,-44.0,437C,91.44,359D,243.84
11:23:37,4380,60.96,464B,-44.0,437C,91.44,359D,243.84
11:23:37,4380,60.96,464B,426.72,437C,91.44,359D,243.84
11:23:37,4380,60.96,464B,457.2,437C,91.44,359D,243.84
11:23:38,4380,60.96,464B,-44.0,437C,91.44,359D,243.84
11:23:38,4380,60.96,464B,-44.0,437C,91.44,359D,243.84
11:23:38,4380,60.96,464B,457.2,437C,91.44,359D,243.84
11:23:38,4380,60.96,464B,-45.0,437C,91.44,359D,243.84
11:23:39,4380,60.96,464B,396.24,437C,121.92,359D,243.84
11:23:39,4380,91.44,464B,426.72,437C,121.92,359D,243.84
11:23:39,4380,60.96,464B,-47.0,437C,91.44,359D,243.84
11:23:39,4380,60.96,464B,396.24,437C,121.92,359D,243.84
11:23:39,4380,60.96,464B,-46.0,437C,121.92,359D,243.84
11:23:40,4380,60.96,464B,304.8,437C,243.84,359D,274.32
11:23:40,4380,30.48,464B,335.28,437C,243.84,359D,274.32
11:23:40,4380,60.96,464B,335.28,437C,213.36,359D,304.8
11:23:40,4380,60.96,464B,396.24,437C,213.36,359D,304.8
11:23:41,4380,60.96,464B,304.8,437C,213.36,359D,274.32
11:23:41,4380,60.96,464B,304.8,437C,213.36,359D,243.84
11:23:41,4380,30.48,464B,335.28,437C,243.84,359D,274.32
11:23:41,4380,30.48,464B,304.8,437C,213.36,359D,274.32
11:23:41,4380,30.48,464B,304.8,437C,213.36,359D,274.32
11:23:42,4380,30.48,464B,304.8,437C,213.36,359D,274.32
11:23:42,4380,30.48,464B,304.8,437C,274.32,359D,274.32
11:23:42,4380,30.48,464B,274.32,437C,243.84,359D,274.32
11:23:42,4380,60.96,464B,213.36,437C,243.84,359D,243.84
11:23:43,4380,30.48,464B,213.36,437C,213.36,359D,213.36
11:23:43,4380,30.48,464B,304.8,437C,152.4,359D,152.4
11:23:43,4380,60.96,464B,274.32,437C,152.4,359D,213.36
11:23:43,4380,60.96,464B,365.76,437C,152.4,359D,274.32
11:23:44,4380,60.96,464B,335.28,437C,121.92,359D,213.36
11:23:44,4380,30.48,464B,274.32,437C,121.92,359D,182.88
11:23:44,4380,30.48,464B,304.8,437C,91.44,359D,152.4
11:23:44,4380,30.48,464B,335.28,437C,121.92,359D,213.36
11:23:44,4380,30.48,464B,365.76,437C,152.4,359D,213.36
11:23:45,4380,30.48,464B,335.28,437C,152.4,359D,213.36
11:23:45,4380,30.48,464B,365.76,437C,152.4,359D,213.36
11:23:45,4380,30.48,464B,365.76,437C,152.4,359D,213.36
11:23:45,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:45,4380,30.48,464B,365.76,437C,152.4,359D,213.36
11:23:46,4380,30.48,464B,335.28,437C,152.4,359D,213.36
11:23:46,4380,30.48,464B,335.28,437C,152.4,359D,213.36
11:23:46,4380,30.48,464B,335.28,437C,152.4,359D,213.36
11:23:47,4380,30.48,464B,335.28,437C,152.4,359D,213.36
11:23:47,4380,30.48,464B,335.28,437C,152.4,359D,213.36
11:23:47,4380,30.48,464B,335.28,437C,152.4,359D,213.36
11:23:47,4380,30.48,464B,335.28,437C,152.4,359D,213.36
11:23:47,4380,30.48,464B,365.76,437C,152.4,359D,213.36
11:23:48,4380,60.96,464B,335.28,437C,152.4,359D,213.36
11:23:48,4380,30.48,464B,365.76,437C,152.4,359D,213.36
11:23:48,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:48,4380,30.48,464B,365.76,437C,152.4,359D,213.36
11:23:49,4380,30.48,464B,365.76,437C,152.4,359D,213.36
11:23:49,4380,30.48,464B,365.76,437C,152.4,359D,213.36
11:23:49,4380,30.48,464B,365.76,437C,152.4,359D,213.36
11:23:49,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:50,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:50,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:50,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:50,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:51,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:51,4380,30.48,464B,365.76,437C,152.4,359D,213.36
11:23:51,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:51,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:51,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:52,4380,60.96,464B,365.76,437C,152.4,359D,213.36
11:23:52,4380,60.96,464B,396.24,437C,152.4,359D,243.84
11:23:52,4380,60.96,464B,396.24,437C,152.4,359D,243.84
11:23:52,4380,60.96,464B,457.2,437C,152.4,359D,243.84
11:23:53,4380,60.96,464B,-44.0,437C,152.4,359D,243.84
11:23:53,4380,60.96,464B,-46.0,437C,152.4,359D,274.32
11:23:53,4380,60.96,464B,-46.0,437C,152.4,359D,274.32
11:23:53,4380,60.96,464B,-46.0,437C,152.4,359D,274.32
11:23:53,4380,60.96,464B,-46.0,437C,152.4,359D,274.32
11:23:54,4380,60.96,464B,-46.0,437C,121.92,359D,274.32
11:23:54,4380,60.96,464B,-46.0,437C,121.92,359D,304.8
11:23:54,4380,60.96,464B,-46.0,437C,152.4,359D,274.32
11:23:54,4380,60.96,464B,-46.0,437C,121.92,359D,243.84
11:23:55,4380,60.96,464B,-44.0,437C,121.92,359D,243.84
11:23:55,4380,60.96,464B,426.72,437C,152.4,359D,243.84
11:23:55,4380,60.96,464B,396.24,437C,152.4,359D,243.84
11:23:55,4380,60.96,464B,-44.0,437C,152.4,359D,243.84
11:23:55,4380,60.96,464B,-45.0,437C,152.4,359D,243.84
11:23:56,4380,91.44,464B,-45.0,437C,152.4,359D,243.84
11:23:56,4380,91.44,464B,426.72,437C,152.4,359D,243.84
11:23:56,4380,91.44,464B,396.24,437C,152.4,359D,243.84
11:23:56,4380,60.96,464B,335.28,437C,152.4,359D,243.84
